KomisiDPRD|SKPD|KodeRekening|Program|Pagu|Tambah|Kurang|HasilPembahasan
160|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 111|Pembuatan DED Rehabilitasi Total Gedung SDN Cipayung 04|275.000.000|0|25.000.000|250.000.000
161|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 112|Pembuatan DED Rehabilitasi Total Gedung SDN Gedong 12/13|275.000.000|0|25.000.000|250.000.000
162|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 113|Pembuatan DED Rehabilitasi Total Gedung SDN Klender 22|275.000.000|0|25.000.000|250.000.000
163|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 114|Pembuatan DED Rehabilitasi Total Gedung SDN Bendungan Hilir 05/06/07|275.000.000|0|25.000.000|250.000.000
164|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 115|Pembuatan DED Rehabilitasi Total Gedung SDN Ulujami 02/03|275.000.000|0|25.000.000|250.000.000
165|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 116|Pembuatan DED Rehabilitasi Total Gedung SDN SMPN 183 (Relokasi)|350.000.000|0|50.000.000|300.000.000
166|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 117|Penyelesaian Rehabilitasi Total Gedung SDN Kebon Kosong 02/04|3.500.000.000|0|175.000.000|3.325.000.000
167|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 118|Penyelesaian Rehabilitasi Total Gedung SMPN 186|4.977.900.000|0|248.895.000|4.729.005.000
168|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 119|Penyelesaian Rehabilitasi Total Gedung SMPN 263|5.302.740.000|0|265.137.000|5.037.603.000
169|E|1.01.001 DINAS PENDIDIKAN|1.01 001 06 120|Penyelesaian Rehabilitasi Total Gedung SDN Cakung Barat 05|6.056.060.450|0|302.803.023|5.753.257.428
170|E|1.01.001 DINAS PENDIDIKAN|1.01 001 07 001|Penyediaan Jasa TALI dan IPAL (12 Bulan)|8.900.000.000|0|0|8.900.000.000
171|E|1.01.001 DINAS PENDIDIKAN|1.01 001 07 002|Penyediaan Gaji dan Tunjangan Pegawai Tidak Tetap (PTT)|626.340.000|0|0|626.340.000
172|E|1.01.001 DINAS PENDIDIKAN|1.01 001 07 003|Penyediaan Biaya Operasional Dewan Pendidikan|1.000.000.000|0|0|1.000.000.000
173|E|1.01.001 DINAS PENDIDIKAN|1.01 001 07 004|Pendistribusian dan Penghapusan Blanko Ijazah dan SKHUN|536.544.000|0|0|536.544.000
174|E|1.01.001 DINAS PENDIDIKAN|1.01 001 08 001|Penyelenggaraan Operasional Kantor Dinas Pendidikan|13.561.679.000|0|0|13.561.679.000
175|E|1.01.001 DINAS PENDIDIKAN|1.01 001 08 002|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
176|E|1.01.001 DINAS PENDIDIKAN|1.01 001 13 001|Pelaksanaan Penerimaan Peserta Didik Baru SD, SMP, SMA/ SMK|0|0|0|0
177|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 05 001|Pembinaan Kompetensi Guru|3.900.258.000|0|390.025.800|3.510.232.200
178|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 05 002|Pengembangan Wawasan dan Pembinaan Pegawai|2.432.115.860|0|243.211.586|2.188.904.274
179|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 001|Pembangunan Ruang Auditorium|750.000.000|0|37.500.000|712.500.000
180|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 002|Penyediaan dan pemeliharaan Taman Kantor|100.000.000|0|0|100.000.000
181|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 003|Pembuatan canopy parkir kantor|100.000.000|0|0|100.000.000
182|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 004|Penyediaan Perangkat Lab Bahasa|0|0|0|0
183|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 005|Pengadaan Komputer|0|0|0|0
184|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 007|Pengadaan Meubelair Pelatihan|190.000.000|0|0|190.000.000
185|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 008|Pengadaan peralatan dan perlengkapan ruang auditorium (BARU)|500.000.000|0|50.000.000|450.000.000
186|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 06 009|Peningkatan sarana pelatihan|200.000.000|0|0|200.000.000
187|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 07 001|Pengendalian Administrasi Kantor|750.000.000|0|0|750.000.000
188|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 08 001|Penyelenggaraan Operasional Kantor Pusat Pelatihan Guru dan Tenaga Kependidikan (PPGTK)|1.904.126.140|0|0|1.904.126.140
189|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 08 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|330.000.000|0|0|330.000.000
190|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 08 003|Pengadaan Printer|20.000.000|0|0|20.000.000
191|E|1.01.002 Pusat Pengembangan Manajemen Sekolah|1.01 002 10 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
192|E|1.01.003 Planetarium dan Observatorium|1.01 003 01 003|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
193|E|1.01.003 Planetarium dan Observatorium|1.01 003 05 001|Pembinaan Kompetensi Guru|450.000.000|0|45.000.000|405.000.000
194|E|1.01.003 Planetarium dan Observatorium|1.01 003 05 002|Penyelenggaraan dan Partisipasi Event Pendidikan|850.000.000|0|250.000.000|600.000.000
195|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 001|Pemeliharaan Taman Kantor|130.000.000|0|0|130.000.000
196|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 002|Perawatan Hydrant dan Pompa Air|50.000.000|0|0|50.000.000
197|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 003|Pengadaan Umbul-umbul dan Atribut Lain Perayaan Hari Kemerdekaan|20.000.000|0|0|20.000.000
198|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 004|Rehabilitasi Interior Lokasi Gedung Pertunjukan|0|0|0|0
199|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 005|Perawatan Alat Pendukung Instrumen Observasi|20.000.000|0|0|20.000.000
200|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 006|Perawatan Lift|100.000.000|0|0|100.000.000
201|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 007|Perawatan Mobil Teropong|30.000.000|0|0|30.000.000
202|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 008|Pemeliharaan Ruang Exibition Hall dan Fitting Out|300.000.000|0|30.000.000|270.000.000
203|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 009|Pemeliharaan Ringan Gedung Kantor|500.000.000|0|25.000.000|475.000.000
204|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 010|Pemeliharaan dan Perawatan Peralatan Teknis|650.000.000|0|32.500.000|617.500.000
205|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 011|Penataan Peralatan Ruang Bengkel|150.000.000|0|0|150.000.000
206|E|1.01.003 Planetarium dan Observatorium|1.01 003 06 012|Pengadaan Sarana Penunjang Pendidikan|1.435.000.000|0|71.750.000|1.363.250.000
207|E|1.01.003 Planetarium dan Observatorium|1.01 003 07 001|Pengendalian Administrasi UPT. Planetarium dan Observatorium|1.322.000.000|0|0|1.322.000.000
208|E|1.01.003 Planetarium dan Observatorium|1.01 003 08 001|Penyelenggaraan Operasional Kantor Planetarium dam Observatorium|1.635.000.000|0|0|1.635.000.000
209|E|1.01.003 Planetarium dan Observatorium|1.01 003 08 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|920.000.000|0|0|920.000.000
210|E|1.01.003 Planetarium dan Observatorium|1.01 003 14 001|Peningkatan Sumber Daya Pegawai Planetarium|100.000.000|0|0|100.000.000
211|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP|0|1.370.000.000|0|1.370.000.000
212|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD|0|1.611.500.000|0|1.611.500.000
213|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA|0|1.611.500.000|0|1.611.500.000
214|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK|0|1.611.500.000|0|1.611.500.000
215|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP|0|1.611.500.000|0|1.611.500.000
216|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD|0|1.459.000.000|0|1.459.000.000
217|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMA|0|1.459.000.000|0|1.459.000.000
218|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMK|0|1.459.000.000|0|1.459.000.000
219|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMP|0|1.459.000.000|0|1.459.000.000
220|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01.004 xx xxx|Pengadaan Peralatan Kejuruan Mesin CNC|0|5.000.000.000|0|5.000.000.000
221|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 05 001|Pembinaan dan Pengembangan Prestasi Peserta Didik|2.434.910.500|0|243.491.050|2.191.419.450
222|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 05 002|Pembinaan Kompetensi Guru|3.101.060.000|0|310.106.000|2.790.954.000
223|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 05 003|Lembaga Sertifikasi Profesi|221.100.000|0|0|221.100.000
224|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 05 004|Pelimpahan Kewenangan|1.393.500.000|0|139.350.000|1.254.150.000
225|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 001|Pemeliharaan Ruang Gudang dan pantry|200.000.000|0|0|200.000.000
226|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 003|Pemeliharaan WC Aula SKB|100.000.000|0|0|100.000.000
227|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 004|Pemeliharaan Gudang dan Ruang lab Elektronika|150.000.000|0|0|150.000.000
228|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 005|Pemeliharaan lantai keramic R bengkel Teknik Mesin|0|0|0|0
229|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 006|Pemeliharaan ruang bengkel service|200.000.000|0|0|200.000.000
230|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 007|Pemeliharaan Ruang SKB|200.000.000|0|0|200.000.000
231|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 008|Pemeliharaan atap genteng|150.000.000|0|0|150.000.000
232|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 009|Pemeliharaan Ruang Bengkel Teknik Mesin|0|0|0|0
233|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 010|Pemeliharaan Ruang Praktek Program Keahlian Teknik Listrik|100.000.000|0|0|100.000.000
234|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 011|Pemeliharaan Instalasi Listrik Kantor|75.000.000|0|0|75.000.000
235|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 012|Pemeliharaan peralatan praktik 7 Program keahlian|65.680.000|0|0|65.680.000
236|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 013|Pengecatan gedung kantor Puslatdikjur Jakarta Pusat|200.000.000|0|0|200.000.000
237|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 014|Pengadaan Sarana Penunjang Pendidikan|1.025.000.000|0|102.500.000|922.500.000
238|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 06 015|Perencanaan dan Pembangunan Prasarana Pendidikan|1.857.350.000|0|185.735.000|1.671.615.000
239|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 001|Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Pusat|1.579.692.750|0|0|1.579.692.750
240|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 002|Pengendalian Administrasi Puslatdikjur Jakarta Pusat|0|0|0|0
241|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 003|Koordinasi dengan instansi terkait dalam peningkatan kemitraan|0|0|0|0
242|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 004|Pembinaan Pegawai dan kerohanian|50.000.000|0|0|50.000.000
243|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 006|Pemeliharaan Musolla|150.000.000|0|0|150.000.000
244|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 07 007|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
245|E|1.01.004 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS|1.01 004 08 001|Penyediaan Jasa TALI dan IPAL (12 Bulan)|439.050.651|0|0|439.050.651
246|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP|0|1.370.000.000|0|1.370.000.000
247|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD|0|1.611.500.000|0|1.611.500.000
248|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA|0|1.611.500.000|0|1.611.500.000
249|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK|0|1.611.500.000|0|1.611.500.000
250|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP|0|1.611.500.000|0|1.611.500.000
251|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD|0|1.459.000.000|0|1.459.000.000
252|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMA|0|1.459.000.000|0|1.459.000.000
253|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMK|0|1.459.000.000|0|1.459.000.000
254|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01.005 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMP|0|1.459.000.000|0|1.459.000.000
255|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 05 001|Pembinaan dan Pengembangan Prestasi Peserta Didik|2.007.029.851|0|200.702.985|1.806.326.866
256|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 05 002|Pembinaan Kompetensi Guru|4.752.250.800|0|475.225.080|4.277.025.720
257|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 05 003|Verifikasi Tempat Uji Kompetensi (TUK) Otomotif|0|0|0|0
258|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 05 004|Pelimpahan Kewenangan|2.788.191.700|0|278.819.170|2.509.372.530
259|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 06 001|Perencanaan dan Pembangunan Prasarana Pendidikan|800.000.000|0|80.000.000|720.000.000
260|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 06 002|Pemeliharaan Meubelair dan Alat Pelengkapan Kantor|200.000.000|0|0|200.000.000
261|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 06 003|Pemeliharaan dan Perbaikan (Ruang Gedung Pelatihan Guru, bengkel praktik Otomotif, CNC , Kendaraan praktik, Pagar , Perawatan Mesin CNC dan peningkatan jaringan internet)|2.484.300.000|0|248.430.000|2.235.870.000
262|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 06 004|Pengadaan Sarana Penunjang Pendidikan|1.050.000.000|0|105.000.000|945.000.000
263|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 07 001|Pengendalian Administrasi Kantor|0|0|0|0
264|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 07 002|Koordinasi dengan instansi terkait dalam peningkatan kemitraan|150.000.000|0|0|150.000.000
265|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 08 001|Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Barat|950.000.000|0|0|950.000.000
266|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 08 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|372.000.000|0|0|372.000.000
267|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 08 003|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
268|E|1.01.005 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKBAR|1.01 005 14 001|Pembinaan Pegawai Puslatdikjur Jakbar|50.000.000|0|0|50.000.000
269|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP|0|1.370.000.000|0|1.370.000.000
270|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD|0|1.611.500.000|0|1.611.500.000
271|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA|0|1.611.500.000|0|1.611.500.000
272|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK|0|1.611.500.000|0|1.611.500.000
273|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP|0|1.611.500.000|0|1.611.500.000
274|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD|0|1.459.000.000|0|1.459.000.000
275|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMA|0|1.459.000.000|0|1.459.000.000
276|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMK|0|1.459.000.000|0|1.459.000.000
277|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01.006 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMP|0|1.459.000.000|0|1.459.000.000
278|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 05 001|Pembinaan dan Pengembangan Prestasi Peserta Didik|2.861.428.560|0|286.142.856|2.575.285.704
279|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 05 002|Pembinaan Kompetensi Guru|6.542.624.000|0|654.262.400|5.888.361.600
280|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 05 003|Pelimpahan Kewenangan|2.381.243.791|0|238.124.379|2.143.119.412
281|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|0|0|0|0
282|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 002|Pembangunan Pagar Pembatas Kantor Puslatdikjur Jakarta Selatan|200.000.000|0|0|200.000.000
283|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 003|Pemeliharaan Jaringan Internet Kantor Puslatdikjur Jakarta Selatan|125.000.000|0|0|125.000.000
284|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 004|Pemeliharaan Meubelair, CCTV, Mesin Absensi, Mesin Hitung, Instalasi Listrik, Genset|150.000.000|0|0|150.000.000
285|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 005|Pemeliharaan Peralatan Lab. Praktek Puslatdikjur Jakarta Selatan|100.000.000|0|0|100.000.000
286|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 06 006|Pengadaan Sarana Penunjang Pendidikan|780.000.000|0|78.000.000|702.000.000
287|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 07 001|Pengendalian administrasi Puslatdikjur Jakarta Selatan|0|0|0|0
288|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 08 001|Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Selatan|1.383.376.000|0|0|1.383.376.000
289|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 08 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|203.800.000|0|0|203.800.000
290|E|1.01.006 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKSEL|1.01 006 14 001|Pembinaan Kerohanian Pegawai, Instruktur dan siswa Praktek Puslatdikjur Jakarta Selatan|0|0|0|0
291|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP|0|1.370.000.000|0|1.370.000.000
292|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD|0|1.611.500.000|0|1.611.500.000
293|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA|0|1.611.500.000|0|1.611.500.000
294|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK|0|1.611.500.000|0|1.611.500.000
295|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP|0|1.611.500.000|0|1.611.500.000
296|E|1.01.007 Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu|1.01.007 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD|0|1.459.000.000|0|1.459.000.000
